label,lh_0_x,lh_0_y,lh_0_z,lh_1_x,lh_1_y,lh_1_z,lh_2_x,lh_2_y,lh_2_z,lh_3_x,lh_3_y,lh_3_z,lh_4_x,lh_4_y,lh_4_z,lh_5_x,lh_5_y,lh_5_z,lh_6_x,lh_6_y,lh_6_z,lh_7_x,lh_7_y,lh_7_z,lh_8_x,lh_8_y,lh_8_z,lh_9_x,lh_9_y,lh_9_z,lh_10_x,lh_10_y,lh_10_z,lh_11_x,lh_11_y,lh_11_z,lh_12_x,lh_12_y,lh_12_z,lh_13_x,lh_13_y,lh_13_z,lh_14_x,lh_14_y,lh_14_z,lh_15_x,lh_15_y,lh_15_z,lh_16_x,lh_16_y,lh_16_z,lh_17_x,lh_17_y,lh_17_z,lh_18_x,lh_18_y,lh_18_z,lh_19_x,lh_19_y,lh_19_z,lh_20_x,lh_20_y,lh_20_z,rh_0_x,rh_0_y,rh_0_z,rh_1_x,rh_1_y,rh_1_z,rh_2_x,rh_2_y,rh_2_z,rh_3_x,rh_3_y,rh_3_z,rh_4_x,rh_4_y,rh_4_z,rh_5_x,rh_5_y,rh_5_z,rh_6_x,rh_6_y,rh_6_z,rh_7_x,rh_7_y,rh_7_z,rh_8_x,rh_8_y,rh_8_z,rh_9_x,rh_9_y,rh_9_z,rh_10_x,rh_10_y,rh_10_z,rh_11_x,rh_11_y,rh_11_z,rh_12_x,rh_12_y,rh_12_z,rh_13_x,rh_13_y,rh_13_z,rh_14_x,rh_14_y,rh_14_z,rh_15_x,rh_15_y,rh_15_z,rh_16_x,rh_16_y,rh_16_z,rh_17_x,rh_17_y,rh_17_z,rh_18_x,rh_18_y,rh_18_z,rh_19_x,rh_19_y,rh_19_z,rh_20_x,rh_20_y,rh_20_z
ぁ,0,0,0,0.079853565,-0.002949774,-0.001616731,0.15234527,0.026739269,-0.017472123,0.215201735,0.043388218,-0.033168034,0.261821002,0.050220639,-0.050184266,0.144901872,0.125240028,-0.044751343,0.165159523,0.259060711,-0.064206381,0.177933037,0.334263772,-0.072796163,0.184684426,0.39394173,-0.077543956,0.098001689,0.159206778,-0.04892099,0.112265348,0.245341539,-0.061934099,0.107967526,0.207939386,-0.049699039,0.099106699,0.16582948,-0.040599407,0.049584836,0.178694755,-0.050800436,0.072709173,0.241544455,-0.056713966,0.064577669,0.212436885,-0.034148191,0.053308636,0.177309006,-0.019474574,0.006074041,0.19176808,-0.052147453,0.034901917,0.239047617,-0.049919703,0.026913315,0.21095866,-0.02869171,0.015590161,0.183818549,-0.012866316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ぁ,0,0,0,0.079887927,-0.001853719,-0.001074279,0.151158273,0.027407408,-0.016846659,0.213402063,0.043791935,-0.032356138,0.259711921,0.051429465,-0.049133136,0.144840986,0.128248677,-0.045887234,0.165257186,0.262245789,-0.065091285,0.178137273,0.336495176,-0.073137777,0.18490243,0.395202294,-0.077296997,0.097601175,0.162466303,-0.049769672,0.111844659,0.248771414,-0.061892147,0.108123392,0.210522667,-0.048523026,0.098923832,0.167401716,-0.038657265,0.048759997,0.180668309,-0.05121903,0.070359111,0.241822109,-0.056383847,0.062634706,0.212505057,-0.033671639,0.051146984,0.176866069,-0.018970414,0.005202353,0.192269817,-0.052012252,0.032305688,0.237010732,-0.048843118,0.024758816,0.208836392,-0.027546878,0.01374042,0.181721285,-0.01180714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ぁ,0,0,0,0.079948425,-0.002648175,-0.001646869,0.152310491,0.026916534,-0.017257158,0.214954853,0.043499917,-0.032566272,0.261540353,0.050953865,-0.049108516,0.145214021,0.128411084,-0.044591274,0.166037619,0.261939317,-0.063304059,0.178791285,0.336161703,-0.071248874,0.185495734,0.395189017,-0.075534008,0.098419815,0.162266612,-0.048466448,0.112068146,0.24844709,-0.060880329,0.107708663,0.209415525,-0.048142403,0.098679006,0.166248202,-0.038603552,0.049993098,0.180821568,-0.050041903,0.071219951,0.242590994,-0.055384729,0.062978715,0.212476879,-0.033002216,0.051749021,0.177010089,-0.018446298,0.006537139,0.19315967,-0.05105618,0.034031183,0.238947004,-0.048458066,0.026097268,0.210485429,-0.027533196,0.01508528,0.183470815,-0.011929721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ぁ,0,0,0,0.07989037,-0.002908736,-0.000842908,0.153326839,0.026999503,-0.015846909,0.216100812,0.044530332,-0.030612103,0.262471139,0.050460458,-0.046748863,0.144740999,0.126488298,-0.044853651,0.166020066,0.260017872,-0.063861885,0.179395199,0.334372163,-0.071979039,0.186377972,0.393389702,-0.076360152,0.097650021,0.160890847,-0.049086989,0.112221956,0.248954326,-0.062033695,0.108475536,0.210863799,-0.049462487,0.099365711,0.16773048,-0.039870155,0.049199104,0.18022567,-0.050831002,0.072048724,0.243670493,-0.056389594,0.064565301,0.213695049,-0.033734326,0.05330497,0.177812219,-0.018885232,0.005809963,0.192843258,-0.051937488,0.034191906,0.239135146,-0.049285815,0.026915044,0.210643351,-0.028087529,0.015906721,0.1833404,-0.012297033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ぁ,0,0,0,0.080049157,-0.003132775,-0.001410293,0.153972119,0.025636941,-0.017087983,0.21775043,0.042305097,-0.032651434,0.264686167,0.049303547,-0.049438688,0.147629976,0.123735622,-0.044537524,0.168939084,0.258291051,-0.064167647,0.182042599,0.333343908,-0.072596429,0.189125121,0.393008515,-0.077053024,0.100698501,0.158414349,-0.048863283,0.113515079,0.249056026,-0.062878004,0.108547032,0.210010991,-0.050538315,0.099548697,0.164576814,-0.040664861,0.05170244,0.178128108,-0.050876407,0.072213799,0.243132696,-0.057875338,0.063389957,0.212582633,-0.035454354,0.052253246,0.175497338,-0.020193914,0.00768891,0.191464797,-0.0522059,0.03532511,0.239704862,-0.050173233,0.02707696,0.210875139,-0.028690741,0.016263574,0.182634488,-0.012473848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ぁ,0,0,0,0.079898894,-0.002715334,-0.002847077,0.153572559,0.026289523,-0.01936972,0.218087822,0.041921213,-0.035429019,0.265476525,0.048377231,-0.052778169,0.146893561,0.125032142,-0.046534273,0.16877386,0.257708654,-0.067353743,0.182236731,0.332884088,-0.077210414,0.189331263,0.392904356,-0.082674432,0.099898696,0.159533277,-0.05021337,0.114543408,0.249279395,-0.065261382,0.110073358,0.209858641,-0.053609463,0.100423515,0.164135382,-0.044068734,0.051091909,0.178643987,-0.051613438,0.072974324,0.244099006,-0.05911469,0.0647946,0.213252679,-0.036461609,0.052904308,0.175935373,-0.02091376,0.007238477,0.191017762,-0.05249118,0.035758287,0.241156831,-0.051235146,0.028604865,0.21194686,-0.029861432,0.017345101,0.183671966,-0.013543893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ぁ,0,0,0,0.080169141,-0.005331933,-0.00265975,0.154373288,0.021589771,-0.019313665,0.218929678,0.036590591,-0.03557883,0.266638845,0.0425383,-0.053159492,0.148439229,0.119950339,-0.047149842,0.172470272,0.255288377,-0.067265132,0.18735823,0.330007806,-0.076114276,0.19584918,0.390324906,-0.08114867,0.101536781,0.155452743,-0.051303865,0.116803586,0.246810392,-0.066036233,0.111232638,0.207666412,-0.053947495,0.101154894,0.1636547,-0.04444441,0.052810609,0.176582798,-0.053101899,0.07536903,0.242710724,-0.059770999,0.06629017,0.211809352,-0.036227827,0.054149717,0.175380155,-0.020641097,0.009119242,0.190967813,-0.05451464,0.037638903,0.23966302,-0.052600311,0.029136062,0.209861562,-0.030829204,0.01744172,0.181927368,-0.014557028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ぁ,0,0,0,0.079957306,-0.004444405,-0.002401859,0.154579252,0.023168579,-0.018692328,0.219062835,0.039393649,-0.034373109,0.266646773,0.046159133,-0.051413596,0.148122907,0.120866075,-0.048005559,0.171963006,0.257391438,-0.067559652,0.186255366,0.332854137,-0.075605803,0.194155723,0.392697617,-0.079827928,0.101212293,0.155982956,-0.051600159,0.116533726,0.248245016,-0.065463417,0.111617923,0.209940866,-0.052715123,0.102158189,0.165934905,-0.04284047,0.052579194,0.17742385,-0.05269257,0.076069534,0.244986191,-0.058923234,0.067379594,0.214685783,-0.035825003,0.055711478,0.178160563,-0.020545306,0.008988947,0.192947939,-0.053221513,0.038599014,0.242638335,-0.051044886,0.029922515,0.213694081,-0.029479431,0.018362015,0.185673758,-0.013331545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ぁ,0,0,0,0.082062617,-0.005162954,-0.001666629,0.157150313,0.023219407,-0.01670529,0.220243022,0.039992422,-0.031447081,0.266438887,0.045131534,-0.047404698,0.149325684,0.121714741,-0.044312886,0.17476286,0.256192207,-0.062827802,0.190104917,0.332053274,-0.070297761,0.198886976,0.391884774,-0.074319279,0.10328199,0.157391816,-0.04845349,0.120784655,0.24523887,-0.061848177,0.115515634,0.207759053,-0.049959178,0.105535045,0.164848506,-0.040717735,0.055223629,0.1797584,-0.050189933,0.081103161,0.242532521,-0.056145089,0.072122023,0.212997675,-0.033883667,0.059883699,0.17801705,-0.019199266,0.011443719,0.195533544,-0.051409027,0.04236488,0.244232923,-0.049478168,0.033514872,0.216373414,-0.028588901,0.021479473,0.189231366,-0.012782447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ぁ,0,0,0,0.080758199,-0.004824504,-0.002919554,0.155987695,0.024851605,-0.018663466,0.22101821,0.039535001,-0.033943686,0.268889651,0.045412049,-0.05057776,0.150090352,0.124727562,-0.046292294,0.175000355,0.259981677,-0.066194135,0.190391317,0.335450634,-0.074833397,0.198969081,0.396105811,-0.079498332,0.10350661,0.160425201,-0.049655363,0.119495615,0.250243589,-0.063926179,0.114211336,0.210622177,-0.051699828,0.103854552,0.166063502,-0.041969929,0.054904684,0.181601152,-0.050732437,0.078753784,0.246915385,-0.057807907,0.069847777,0.216126278,-0.035259519,0.057320282,0.179482624,-0.019950688,0.011381671,0.196031317,-0.051324479,0.041147903,0.24564521,-0.05017082,0.032737687,0.216519997,-0.029210992,0.020324603,0.188063964,-0.013172028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
い,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024959624,-0.104825377,-0.008184181,-0.065269649,-0.180371106,-0.021438576,-0.097091377,-0.253765881,-0.032923162,-0.109235168,-0.311368167,-0.045418955,-0.145640314,-0.1344679,-0.043882422,-0.23818621,-0.145605862,-0.055994902,-0.292116195,-0.150929749,-0.061517697,-0.333777666,-0.150954455,-0.065070149,-0.162583828,-0.068198562,-0.042295929,-0.205893129,-0.090541959,-0.047633514,-0.176763296,-0.0953421,-0.036128797,-0.142791927,-0.089085877,-0.029159516,-0.162313104,-0.007648826,-0.038775791,-0.192460328,-0.038791001,-0.042630255,-0.167003036,-0.03944236,-0.028272249,-0.138208151,-0.030376256,-0.019994389,-0.158124089,0.043524861,-0.03526428,-0.184515029,0.012611747,-0.032882083,-0.15905714,0.010662735,-0.018090323,-0.133974433,0.017478287,-0.00761449
い,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024643064,-0.104922891,-0.007971068,-0.066165268,-0.18080309,-0.020963888,-0.098397017,-0.254518509,-0.031578501,-0.109972894,-0.312728941,-0.043205937,-0.142503202,-0.136379123,-0.046896459,-0.237192929,-0.148038328,-0.059809679,-0.292581648,-0.153695852,-0.065590688,-0.335438907,-0.153564245,-0.069171974,-0.15946275,-0.070346832,-0.044860744,-0.206300378,-0.090776294,-0.049650238,-0.177302301,-0.095751077,-0.036963703,-0.143191636,-0.089953452,-0.029470628,-0.160263062,-0.009205341,-0.04075439,-0.194180965,-0.038993239,-0.044466635,-0.168645024,-0.040049791,-0.029543293,-0.139742255,-0.031446159,-0.021068986,-0.157182813,0.042446017,-0.036460472,-0.187054485,0.012165248,-0.034124219,-0.161388874,0.01019752,-0.018985869,-0.136110783,0.017209291,-0.008485159
い,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024429917,-0.106268466,-0.008125592,-0.066152334,-0.182507247,-0.021000055,-0.098678589,-0.256044835,-0.031822622,-0.110321343,-0.315246224,-0.043928384,-0.143221021,-0.137761623,-0.046075444,-0.23826775,-0.150836647,-0.058921214,-0.294229805,-0.157704294,-0.064603794,-0.337395161,-0.158186018,-0.068126354,-0.159845889,-0.071539104,-0.044395774,-0.208783448,-0.09465012,-0.050302326,-0.179248095,-0.100916088,-0.038255442,-0.143491387,-0.094051838,-0.030639579,-0.159623325,-0.010398209,-0.040658835,-0.195277512,-0.04135102,-0.045576539,-0.168985605,-0.04344821,-0.031029429,-0.139431536,-0.033994317,-0.022253046,-0.155421972,0.041676581,-0.0366631,-0.187728405,0.009786248,-0.035135325,-0.162091851,0.006714821,-0.019833583,-0.136278987,0.014748216,-0.008968702
